geoid,county_name,component,component_score,recommendation_status,corridor
51690,Martinsville city,commercial_activity,43.175442228215026,Ineligible: no interstate access,Not in a screened corridor
51690,Martinsville city,competition,79.26604829210837,Ineligible: no interstate access,Not in a screened corridor
51690,Martinsville city,overlap_risk,43.74649780432516,Ineligible: no interstate access,Not in a screened corridor
51700,Newport News city,market_demand,72.28603377114354,Traffic data unavailable,I-64 / I-264 Hampton Roads
51700,Newport News city,growth,47.499123119757726,Traffic data unavailable,I-64 / I-264 Hampton Roads
51700,Newport News city,purchasing_power,21.40320578699819,Traffic data unavailable,I-64 / I-264 Hampton Roads
51700,Newport News city,highway_opportunity,24.624627612976095,Traffic data unavailable,I-64 / I-264 Hampton Roads
51700,Newport News city,accessibility,98.39194566134167,Traffic data unavailable,I-64 / I-264 Hampton Roads
51700,Newport News city,commercial_activity,57.159141217716524,Traffic data unavailable,I-64 / I-264 Hampton Roads
51700,Newport News city,competition,85.5192018357561,Traffic data unavailable,I-64 / I-264 Hampton Roads
51700,Newport News city,overlap_risk,31.4079778407541,Traffic data unavailable,I-64 / I-264 Hampton Roads
51710,Norfolk city,market_demand,76.68335539626588,Feasibility constrained,I-64 / I-264 Hampton Roads
51710,Norfolk city,growth,21.300786456664316,Feasibility constrained,I-64 / I-264 Hampton Roads
51710,Norfolk city,purchasing_power,20.038369375027123,Feasibility constrained,I-64 / I-264 Hampton Roads
51710,Norfolk city,highway_opportunity,72.72875473784171,Feasibility constrained,I-64 / I-264 Hampton Roads
51710,Norfolk city,accessibility,98.94201576177642,Feasibility constrained,I-64 / I-264 Hampton Roads
51710,Norfolk city,commercial_activity,64.7392881891334,Feasibility constrained,I-64 / I-264 Hampton Roads
51710,Norfolk city,competition,87.61733968127004,Feasibility constrained,I-64 / I-264 Hampton Roads
51710,Norfolk city,overlap_risk,48.49484395938908,Feasibility constrained,I-64 / I-264 Hampton Roads
51720,Norton city,market_demand,8.416162002819453,Ineligible: no interstate access,Not in a screened corridor
51720,Norton city,growth,4.0318650925108175,Ineligible: no interstate access,Not in a screened corridor
51720,Norton city,purchasing_power,0.022190318682602773,Ineligible: no interstate access,Not in a screened corridor
51720,Norton city,highway_opportunity,0.9246584277717653,Ineligible: no interstate access,Not in a screened corridor
51720,Norton city,accessibility,62.99290906541402,Ineligible: no interstate access,Not in a screened corridor
51720,Norton city,commercial_activity,55.85891390687998,Ineligible: no interstate access,Not in a screened corridor
51720,Norton city,competition,48.13075506445672,Ineligible: no interstate access,Not in a screened corridor
51720,Norton city,overlap_risk,71.39543757905368,Ineligible: no interstate access,Not in a screened corridor
51730,Petersburg city,market_demand,44.481825861739146,Overlap constrained,I-95 Richmond South
51730,Petersburg city,growth,59.792721182544796,Overlap constrained,I-95 Richmond South
51730,Petersburg city,purchasing_power,7.89384166799656,Overlap constrained,I-95 Richmond South
51730,Petersburg city,highway_opportunity,13.53196931024406,Overlap constrained,I-95 Richmond South
51730,Petersburg city,accessibility,98.89071682527903,Overlap constrained,I-95 Richmond South
51730,Petersburg city,commercial_activity,36.820248786430554,Overlap constrained,I-95 Richmond South
51730,Petersburg city,competition,70.45481792297316,Overlap constrained,I-95 Richmond South
51730,Petersburg city,overlap_risk,24.484470826921697,Overlap constrained,I-95 Richmond South
51735,Poquoson city,market_demand,30.231246374499136,Ineligible: no interstate access,Not in a screened corridor
51735,Poquoson city,growth,53.08093491406252,Ineligible: no interstate access,Not in a screened corridor
51735,Poquoson city,purchasing_power,57.06105059109975,Ineligible: no interstate access,Not in a screened corridor
51735,Poquoson city,highway_opportunity,2.8526449612686657,Ineligible: no interstate access,Not in a screened corridor
51735,Poquoson city,accessibility,90.67455060237837,Ineligible: no interstate access,Not in a screened corridor
51735,Poquoson city,commercial_activity,24.473287775940964,Ineligible: no interstate access,Not in a screened corridor
51735,Poquoson city,competition,100.00000000000001,Ineligible: no interstate access,Not in a screened corridor
51735,Poquoson city,overlap_risk,36.07907427010635,Ineligible: no interstate access,Not in a screened corridor
51740,Portsmouth city,market_demand,61.801695582033084,Feasibility constrained,I-64 / I-264 Hampton Roads
51740,Portsmouth city,growth,42.31785090089899,Feasibility constrained,I-64 / I-264 Hampton Roads
51740,Portsmouth city,purchasing_power,14.328811248621067,Feasibility constrained,I-64 / I-264 Hampton Roads
51740,Portsmouth city,highway_opportunity,41.419938504191954,Feasibility constrained,I-64 / I-264 Hampton Roads
51740,Portsmouth city,accessibility,97.02787399233016,Feasibility constrained,I-64 / I-264 Hampton Roads
51740,Portsmouth city,commercial_activity,43.432599087730964,Feasibility constrained,I-64 / I-264 Hampton Roads
51740,Portsmouth city,competition,84.56167757804978,Feasibility constrained,I-64 / I-264 Hampton Roads
51740,Portsmouth city,overlap_risk,47.635186224559476,Feasibility constrained,I-64 / I-264 Hampton Roads
51750,Radford city,market_demand,34.44787459892873,Traffic data unavailable,I-81 New River Valley
51750,Radford city,growth,17.202886900986382,Traffic data unavailable,I-81 New River Valley
51750,Radford city,purchasing_power,5.7962607520850025,Traffic data unavailable,I-81 New River Valley
51750,Radford city,highway_opportunity,6.472506315220902,Traffic data unavailable,I-81 New River Valley
51750,Radford city,accessibility,97.55125038345032,Traffic data unavailable,I-81 New River Valley
51750,Radford city,commercial_activity,31.61349411723598,Traffic data unavailable,I-81 New River Valley
51750,Radford city,competition,85.77956174896495,Traffic data unavailable,I-81 New River Valley
51750,Radford city,overlap_risk,84.0194332119077,Traffic data unavailable,I-81 New River Valley
51760,Richmond city,market_demand,75.42236314058896,Overlap constrained,I-95 Richmond North
51760,Richmond city,growth,47.182473457613625,Overlap constrained,I-95 Richmond North
51760,Richmond city,purchasing_power,24.225071541970816,Overlap constrained,I-95 Richmond North
51760,Richmond city,highway_opportunity,25.125885463695898,Overlap constrained,I-95 Richmond North
51760,Richmond city,accessibility,97.82066095238197,Overlap constrained,I-95 Richmond North
51760,Richmond city,commercial_activity,70.3573896420353,Overlap constrained,I-95 Richmond North
51760,Richmond city,competition,87.21244608478511,Overlap constrained,I-95 Richmond North
51760,Richmond city,overlap_risk,21.71635274700332,Overlap constrained,I-95 Richmond North
51770,Roanoke city,market_demand,61.82014313803454,Traffic data unavailable,I-81 Roanoke / Salem
51770,Roanoke city,growth,31.987045700180502,Traffic data unavailable,I-81 Roanoke / Salem
51770,Roanoke city,purchasing_power,12.55074929014715,Traffic data unavailable,I-81 Roanoke / Salem
51770,Roanoke city,highway_opportunity,21.384381453737173,Traffic data unavailable,I-81 Roanoke / Salem
51770,Roanoke city,accessibility,98.26782713004984,Traffic data unavailable,I-81 Roanoke / Salem
51770,Roanoke city,commercial_activity,59.875424634207306,Traffic data unavailable,I-81 Roanoke / Salem
51770,Roanoke city,competition,87.6315318328148,Traffic data unavailable,I-81 Roanoke / Salem
51770,Roanoke city,overlap_risk,75.9520580850539,Traffic data unavailable,I-81 Roanoke / Salem
51775,Salem city,market_demand,41.07934150416318,Traffic data unavailable,I-81 Roanoke / Salem
51775,Salem city,growth,33.352569586775054,Traffic data unavailable,I-81 Roanoke / Salem
51775,Salem city,purchasing_power,21.86634139707372,Traffic data unavailable,I-81 Roanoke / Salem
51775,Salem city,highway_opportunity,13.364071504495879,Traffic data unavailable,I-81 Roanoke / Salem
51775,Salem city,accessibility,97.53944769012533,Traffic data unavailable,I-81 Roanoke / Salem
51775,Salem city,commercial_activity,50.92906801621857,Traffic data unavailable,I-81 Roanoke / Salem
51775,Salem city,competition,79.73237299001715,Traffic data unavailable,I-81 Roanoke / Salem
51775,Salem city,overlap_risk,78.26493482876809,Traffic data unavailable,I-81 Roanoke / Salem
51790,Staunton city,market_demand,41.12786376548947,Overlap constrained,I-81 Harrisonburg / Rockingham
51790,Staunton city,growth,58.87165242876086,Overlap constrained,I-81 Harrisonburg / Rockingham
51790,Staunton city,purchasing_power,18.26903836607551,Overlap constrained,I-81 Harrisonburg / Rockingham
51790,Staunton city,highway_opportunity,10.443451700027081,Overlap constrained,I-81 Harrisonburg / Rockingham
51790,Staunton city,accessibility,96.12517652526462,Overlap constrained,I-81 Harrisonburg / Rockingham
51790,Staunton city,commercial_activity,46.31674923698977,Overlap constrained,I-81 Harrisonburg / Rockingham
51790,Staunton city,competition,81.78083964033897,Overlap constrained,I-81 Harrisonburg / Rockingham
51790,Staunton city,overlap_risk,12.59975322873286,Overlap constrained,I-81 Harrisonburg / Rockingham
51800,Suffolk city,market_demand,61.97920656256121,Priority candidate,I-64 / I-264 Hampton Roads
51800,Suffolk city,growth,69.78679394907542,Priority candidate,I-64 / I-264 Hampton Roads
51800,Suffolk city,purchasing_power,38.40680565950103,Priority candidate,I-64 / I-264 Hampton Roads
51800,Suffolk city,highway_opportunity,46.96453182362548,Priority candidate,I-64 / I-264 Hampton Roads
51800,Suffolk city,accessibility,78.72721957178639,Priority candidate,I-64 / I-264 Hampton Roads
51800,Suffolk city,commercial_activity,45.198490463300026,Priority candidate,I-64 / I-264 Hampton Roads
51800,Suffolk city,competition,84.9418275764537,Priority candidate,I-64 / I-264 Hampton Roads
51800,Suffolk city,overlap_risk,48.85600613965415,Priority candidate,I-64 / I-264 Hampton Roads
51810,Virginia Beach city,market_demand,86.70657029843491,Priority candidate,I-64 / I-264 Hampton Roads
51810,Virginia Beach city,growth,41.611740956489854,Priority candidate,I-64 / I-264 Hampton Roads
51810,Virginia Beach city,purchasing_power,40.29377315330692,Priority candidate,I-64 / I-264 Hampton Roads
51810,Virginia Beach city,highway_opportunity,77.84213257193076,Priority candidate,I-64 / I-264 Hampton Roads
51810,Virginia Beach city,accessibility,88.75649194307756,Priority candidate,I-64 / I-264 Hampton Roads
51810,Virginia Beach city,commercial_activity,74.53267065870071,Priority candidate,I-64 / I-264 Hampton Roads
51810,Virginia Beach city,competition,89.72978373655738,Priority candidate,I-64 / I-264 Hampton Roads
51810,Virginia Beach city,overlap_risk,62.05032439405205,Priority candidate,I-64 / I-264 Hampton Roads
51820,Waynesboro city,market_demand,39.25391231884517,Overlap constrained,I-81 Harrisonburg / Rockingham
51820,Waynesboro city,growth,47.423219019252876,Overlap constrained,I-81 Harrisonburg / Rockingham
51820,Waynesboro city,purchasing_power,12.414123301683,Overlap constrained,I-81 Harrisonburg / Rockingham
51820,Waynesboro city,highway_opportunity,11.684493566550076,Overlap constrained,I-81 Harrisonburg / Rockingham
51820,Waynesboro city,accessibility,97.96115603652262,Overlap constrained,I-81 Harrisonburg / Rockingham
51820,Waynesboro city,commercial_activity,44.23108759669187,Overlap constrained,I-81 Harrisonburg / Rockingham
51820,Waynesboro city,competition,72.96705649567349,Overlap constrained,I-81 Harrisonburg / Rockingham
51820,Waynesboro city,overlap_risk,16.382247460026754,Overlap constrained,I-81 Harrisonburg / Rockingham
51830,Williamsburg city,market_demand,31.307611580748613,Overlap constrained,Not in a screened corridor
51830,Williamsburg city,growth,56.8467450618245,Overlap constrained,Not in a screened corridor
51830,Williamsburg city,purchasing_power,21.88636162392398,Overlap constrained,Not in a screened corridor
51830,Williamsburg city,highway_opportunity,8.62492752719189,Overlap constrained,Not in a screened corridor
51830,Williamsburg city,accessibility,96.3243059280626,Overlap constrained,Not in a screened corridor
51830,Williamsburg city,commercial_activity,85.2754188915901,Overlap constrained,Not in a screened corridor
51830,Williamsburg city,competition,78.8877109569091,Overlap constrained,Not in a screened corridor
51830,Williamsburg city,overlap_risk,18.539701885557285,Overlap constrained,Not in a screened corridor
51840,Winchester city,market_demand,42.301706013101324,Traffic data unavailable,I-81 Winchester / Frederick
51840,Winchester city,growth,37.69442642452706,Traffic data unavailable,I-81 Winchester / Frederick
51840,Winchester city,purchasing_power,19.38212242891734,Traffic data unavailable,I-81 Winchester / Frederick
51840,Winchester city,highway_opportunity,12.473015474378355,Traffic data unavailable,I-81 Winchester / Frederick
51840,Winchester city,accessibility,98.13705545868504,Traffic data unavailable,I-81 Winchester / Frederick
51840,Winchester city,commercial_activity,68.1909251133353,Traffic data unavailable,I-81 Winchester / Frederick
51840,Winchester city,competition,73.15797624578583,Traffic data unavailable,I-81 Winchester / Frederick
51840,Winchester city,overlap_risk,54.060368575705326,Traffic data unavailable,I-81 Winchester / Frederick
